Date,Open,High,Low,Close,Adj Close,Volume
2003-06-24,8.4128,8.522667,8.4128,8.4736,6.265169,1006800
2003-06-25,8.462933999999999,8.478933,8.341333,8.353066,6.176051,1442500
2003-06-26,8.32,8.398933,8.290133,8.381866,6.197344,1213800
2003-06-27,8.373333,8.391467,8.311466000000001,8.362667,6.18315,1173800
2003-06-30,8.384,8.446933999999999,8.346666,8.386133000000001,6.2005,1633000
2003-07-01,8.373333,8.5376,8.260266,8.5376,6.31249,1980000
2003-07-02,8.530133,8.682667,8.5216,8.682667,6.419751,1676300
2003-07-03,8.736,8.737066,8.592,8.647467,6.3937230000000005,863300
2003-07-07,8.658134,8.8096,8.656,8.725333000000001,6.451294,1207500
2003-07-08,8.709333,8.709333,8.609067,8.6752,6.4142269999999995,732000
2003-07-09,8.656,8.657066,8.491734,8.512,6.2935620000000005,1637500
2003-07-10,8.512,8.544,8.341333,8.544,6.317222,2357500
2003-07-11,8.522667,8.544,8.4288,8.468266,6.261226000000001,1153000
2003-07-14,8.48,8.48,8.32,8.340266,6.1665849999999995,1352500
2003-07-15,8.362667,8.405334,8.304,8.346666,6.171318,890500
2003-07-16,8.357333,8.4864,8.331733999999999,8.378667,6.194979,1291800
2003-07-17,8.394667,8.449067,8.293333,8.325334,6.155545,991800
2003-07-18,8.314667,8.354134,8.261333,8.3328,6.161065,1093000
2003-07-21,8.309334,8.3264,8.257067,8.299733,6.136615,544500
2003-07-22,8.309334,8.436266999999999,8.258133,8.3648,6.184724,730000
2003-07-23,8.362667,8.394667,8.282666,8.379733,6.195766000000001,681300
2003-07-24,8.368,8.501333,8.337067,8.368,6.187092,748800
2003-07-25,8.352,8.4704,8.272,8.4704,6.262803,838000
2003-07-28,8.459733,8.48,8.363733,8.445867,6.244664,1043300
2003-07-29,8.445867,8.474667,8.346666,8.378667,6.194979,1126800
2003-07-30,8.394667,8.404266,8.336,8.384,6.198921,738800
2003-07-31,8.4,8.506667,8.309334,8.309334,6.143716,1211300
2003-08-01,8.293333,8.330667,8.235733,8.257067,6.1050699999999996,1163300
2003-08-04,8.256,8.330667,8.16,8.304,6.139773,951300
2003-08-05,8.304,8.305067,8.208,8.222934,6.079834,827500
2003-08-06,8.202666,8.3232,8.192,8.272,6.116111,848300
2003-08-07,8.282666,8.347733,8.2592,8.314667,6.147658,969300
2003-08-08,8.314667,8.4608,8.283733,8.410666,6.218637,1039500
2003-08-11,8.410666,8.432,8.373333,8.424533,6.228892,988000
2003-08-12,8.424533,8.437333,8.368,8.437333,6.238356,864300
2003-08-13,8.437333,8.4416,8.2816,8.325334,6.155545,1271300
2003-08-14,8.336,8.4,8.308266999999999,8.3872,6.201288,835000
2003-08-15,8.4,8.432,8.322133000000001,8.432,6.234411,490000
2003-08-18,8.426666,8.453333,8.378667,8.394667,6.206809,465000
2003-08-19,8.384,8.443733,8.373333,8.416,6.2225839999999994,827500
2003-08-20,8.410666,8.4384,8.378667,8.408533,6.217061,868000
2003-08-21,8.408533,8.48,8.378667,8.439466,6.239933000000001,680500
2003-08-22,8.432,8.439466,8.333867,8.343467,6.168952,651300
2003-08-25,8.343467,8.394667,8.336,8.379733,6.195766000000001,521300
2003-08-26,8.373333,8.408533,8.304,8.398933,6.209964,966300
2003-08-27,8.389334,8.402133000000001,8.3232,8.389334,6.202864,723800
2003-08-28,8.4,8.468266,8.309334,8.458667,6.254129,577500
2003-08-29,8.410666,8.4512,8.3616,8.430933,6.263242,841800
2003-09-02,8.420266999999999,8.660267,8.401067,8.657066,6.431232,1335000
2003-09-03,8.6464,8.682667,8.570666000000001,8.594133,6.38448,1450000
2003-09-04,8.608,8.624,8.522667,8.544,6.347238,970000
2003-09-05,8.549334,8.554667,8.477867,8.5408,6.344859,652500
2003-09-08,8.533334,8.552533,8.458667,8.510933,6.322672,781800
2003-09-09,8.494933,8.497066,8.373333,8.439466,6.26958,6516300
2003-09-10,8.440534,8.478933,8.4064,8.426666,6.260071,1232500
2003-09-11,8.48,8.48,8.424533,8.455466,6.281466,1820500
2003-09-12,8.455466,8.501333,8.408533,8.48,6.29969,913000
2003-09-15,8.474667,8.589867,8.458667,8.570666000000001,6.3670480000000005,778000
2003-09-16,8.570666000000001,8.606933999999999,8.542933,8.597333,6.386858,740500
2003-09-17,8.586667,8.586667,8.507733,8.509867,6.321880999999999,778000
2003-09-18,8.517333,8.597333,8.517333,8.592,6.382897,895000
2003-09-19,8.589867,8.624,8.554667,8.608,6.394782,963800
2003-09-22,8.608,8.634666000000001,8.5632,8.624,6.406668,781800
2003-09-23,8.625067,8.658134,8.583467,8.634666000000001,6.414591000000001,533300
2003-09-24,8.624,8.624,8.5024,8.570666000000001,6.3670480000000005,767500
2003-09-25,8.581333,8.597333,8.482133000000001,8.501333,6.315542,713300
2003-09-26,8.485333,8.539733,8.464,8.516267,6.326636,936300
2003-09-29,8.507733,8.539733,8.485333,8.532267,6.33852,662500
2003-09-30,8.522667,8.528,8.397866,8.439466,6.26958,1412500
2003-10-01,8.437333,8.605866,8.426666,8.597333,6.386858,1650800
2003-10-02,8.586667,8.5952,8.549334,8.570666000000001,6.3670480000000005,487500
2003-10-03,8.613334,8.619733,8.576,8.580267,6.374179,1114500
2003-10-06,8.581333,8.6944,8.573867,8.6912,6.456592,727500
2003-10-07,8.680533,8.864,8.674133,8.858666,6.581,1697500
2003-10-08,8.869333000000001,8.874666,8.768,8.784,6.525529,640000
2003-10-09,8.810667,9.002666,8.810667,8.944,6.644394,1215000
2003-10-10,8.933333,8.974934,8.901334,8.952534,6.650733,1999500
2003-10-13,8.96,9.0496,8.954667,9.0368,6.713331,527500
2003-10-14,9.050667,9.054934,8.885333000000001,8.970667,6.664204,883800
2003-10-15,8.992,9.029333,8.906667,8.9504,6.649147999999999,712500
2003-10-16,8.9504,9.041067,8.912,9.002666,6.6879740000000005,761300
2003-10-17,9.04,9.04,8.935467,8.967466,6.661824,627000
2003-10-20,8.976,8.9856,8.8512,8.9856,6.6752970000000005,962500
2003-10-21,8.9856,9.04,8.949333,8.9696,6.663409,631800
2003-10-22,8.9696,9.0048,8.9024,8.968534,6.662617999999999,583800
2003-10-23,8.976,9.054934,8.917334,9.053866000000001,6.726011,855800
2003-10-24,9.034667,9.069867,8.96,9.050667,6.723635000000001,504300
2003-10-27,9.04,9.0848,9.010133999999999,9.045333,6.719671000000001,1190500
2003-10-28,9.024,9.118934,9.000533,9.118934,6.774349000000001,655000
2003-10-29,9.118934,9.118934,8.997334,9.032534,6.7101630000000005,801300
2003-10-30,9.032534,9.104,9.002666,9.0176,6.699069000000001,697500
2003-10-31,9.029333,9.102933,8.990933,9.000533,6.686389,1083800
2003-11-03,9.018666,9.072,8.958933,8.994133,6.681636999999999,1207500
2003-11-04,8.994133,9.064533,8.9824,9.050667,6.723635000000001,690800
2003-11-05,9.045333,9.070933,8.9728,9.053866000000001,6.726011,725500
2003-11-06,9.04,9.108267,8.984533,9.0976,6.758502,414300
2003-11-07,9.114666999999999,9.201067,9.098666,9.121067,6.775933,1519500
2003-11-10,9.136,9.179733,9.064533,9.090133999999999,6.752953,607500
2003-11-11,9.098666,9.1616,9.088,9.152,6.798913000000001,478800
2003-11-12,9.152,9.232,9.104,9.205333999999999,6.838533,462000
2003-11-13,9.194666999999999,9.258666999999999,9.146666999999999,9.253333,6.874191000000001,525800
2003-11-14,9.242666,9.290667,9.1552,9.202133,6.836157000000001,418000
2003-11-17,9.189333,9.224533000000001,9.157333,9.217067,6.847248,421800
2003-11-18,9.217067,9.227734,9.179733,9.185066,6.823478,600000
2003-11-19,9.186133,9.221333999999999,9.172267,9.204267,6.837739999999999,431300
2003-11-20,9.1776,9.2032,9.093333,9.112534,6.769595,473300
2003-11-21,9.173333,9.281067,9.172267,9.224533000000001,6.852794,690800
2003-11-24,9.226666,9.506133,9.226666,9.495466,7.054071,673800
2003-11-25,9.4688,9.982933000000001,9.4368,9.911467,7.363109,2246300
2003-11-26,9.813334,9.813334,9.601067,9.700267,7.206213000000001,1446300
2003-11-28,9.706667,9.84,9.697066,9.7856,7.269606,613000
2003-12-01,9.789866,9.898666,9.768533999999999,9.882667,7.341717999999999,870800
2003-12-02,9.886933,9.8944,9.84,9.8848,7.343300999999999,1742500
2003-12-03,9.845333,9.944533,9.845333,9.8976,7.386692999999999,600000
2003-12-04,9.8976,9.8976,9.816533,9.8528,7.353256,998300
2003-12-05,9.84,9.856,9.812266000000001,9.828267,7.334949000000001,900000
2003-12-08,9.845333,9.866667,9.8208,9.84,7.343705,1211300
2003-12-09,9.861333,9.893333,9.828267,9.854934,7.354847,718800
2003-12-10,9.845333,9.895467,9.770667,9.799467,7.3134559999999995,1025500
2003-12-11,9.8208,9.893333,9.8208,9.869866,7.365994000000001,969300
2003-12-12,9.896533,9.979733,9.856,9.972266000000001,7.442415,2570500
2003-12-15,10.037333,10.146133,10.001066,10.049066999999999,7.499731,964500
2003-12-16,10.049066999999999,10.049066999999999,9.9584,9.981867,7.449580999999999,932500
2003-12-17,9.968,9.978666,9.844267,9.8944,7.384303,1035800
2003-12-18,9.909333,9.950933000000001,9.8208,9.909333,7.395447,1108800
2003-12-19,9.941334,9.973333,9.773867,9.861333,7.359626,1479300
2003-12-22,9.850667,9.921066,9.850667,9.92,7.403410000000001,802500
2003-12-23,9.930667,9.962667,9.845333,9.925333,7.407388,760000
2003-12-24,9.9328,9.9328,9.844267,9.914667,7.399429,492000
2003-12-26,9.930667,9.9616,9.9232,9.9488,7.424900999999999,253000
2003-12-29,9.968,9.988267,9.850667,9.962667,7.435249000000001,1095800
